Protocol,Message Length,Message Count,sleep,receivers,Total Time,Average
ZeroMQ,500,4000,0.00001,1,0.49302172660827637,0.0005506173968315124
ZeroMQ,500,5000,0.00001,1,0.7761099338531494,0.000446224308013916
ZeroMQ,500,6000,0.00001,1,0.8974769115447998,0.0006454606056213378
ZeroMQ,500,7000,0.00001,1,1.1403677463531494,0.0002816392013004848
ZeroMQ,500,8000,0.00001,1,1.2566311359405518,0.00024764448404312133
ZeroMQ,500,9000,0.00001,1,1.108633279800415,0.0004789523548550076
ZeroMQ,500,10000,0.00001,1,1.4034984111785889,0.00018723998069763184
Envoi de batchs de messages sans sleep de 1000 caracteres avec zeromq
ZeroMQ,1000,1000,0.00001,1,0.1277611255645752,0.0007760300636291504
ZeroMQ,1000,2000,0.00001,1,0.30317139625549316,0.0001611011028289795
ZeroMQ,1000,3000,0.00001,1,0.447007417678833,0.0005772968928019205
ZeroMQ,1000,4000,0.00001,1,0.6454408168792725,0.0003858916759490967
ZeroMQ,1000,5000,0.00001,1,0.8526096343994141,0.00040804386138916016
ZeroMQ,1000,6000,0.00001,1,1.0058717727661133,0.00034712882836659747
ZeroMQ,1000,7000,0.00001,1,1.1214134693145752,0.0003058574540274484
ZeroMQ,1000,8000,0.00001,1,1.334486484527588,0.00022088977694511414
ZeroMQ,1000,9000,0.00001,1,1.515040397644043,0.0002249291737874349
ZeroMQ,1000,10000,0.00001,1,1.5778024196624756,0.0008739668130874634
Envoi de batchs de messages sans sleep de 2000 caracteres avec zeromq
ZeroMQ,2000,1000,0.00001,1,0.13455939292907715,0.0010973899364471436
ZeroMQ,2000,2000,0.00001,1,0.21357345581054688,0.0008286504745483399
ZeroMQ,2000,3000,0.00001,1,0.391965389251709,0.0011236397425333658
ZeroMQ,2000,4000,0.00001,1,0.5206241607666016,0.0006547369956970215
ZeroMQ,2000,5000,0.00001,1,0.877514123916626,0.0003663597106933594
ZeroMQ,2000,6000,0.00001,1,0.7966046333312988,0.0011667178869247436
ZeroMQ,2000,7000,0.00001,1,1.0898690223693848,0.00022642506871904645
ZeroMQ,2000,8000,0.00001,1,1.4289534091949463,0.00013788649439811708
ZeroMQ,2000,9000,0.00001,1,1.4533865451812744,0.0009249503082699246
ZeroMQ,2000,10000,0.00001,1,1.460125207901001,0.00013476717472076416
Envoi de batchs de messages sans sleep de 3000 caracteres avec zeromq
ZeroMQ,3000,1000,0.00001,1,0.1342930793762207,0.0005729584693908691
ZeroMQ,3000,2000,0.00001,1,0.2843008041381836,0.00031600558757781985
ZeroMQ,3000,3000,0.00001,1,0.5536935329437256,0.0001051649252573649
ZeroMQ,3000,4000,0.00001,1,0.7360045909881592,0.00045516699552536013
ZeroMQ,3000,5000,0.00001,1,0.8164441585540771,0.00025243210792541505
ZeroMQ,3000,6000,0.00001,1,0.980255126953125,0.00023300631841023764
ZeroMQ,3000,7000,0.00001,1,1.2364046573638916,0.0001265061923435756
ZeroMQ,3000,8000,0.00001,1,1.3083393573760986,0.00015583574771881102
ZeroMQ,3000,9000,0.00001,1,1.6504361629486084,0.0001167693403032091
ZeroMQ,3000,10000,0.00001,1,0.5057127475738525,0.0017343903303146363
--------------------ingescape------------------
Envoi de batchs de messages sans sleep de 5 caracteres avec ingescape
ingescape,5,1000,0.00001,1,0.3197519779205322,0.016540164709091188
ingescape,5,2000,0.00001,1,0.7616891860961914,0.014694764971733094
ingescape,5,3000,0.00001,1,1.1124827861785889,0.040821982701619464
ingescape,5,4000,0.00001,1,1.5377006530761719,0.015415697395801543
ingescape,5,5000,0.00001,1,1.4725217819213867,0.004510236263275146
ingescape,5,6000,0.00001,1,2.3606860637664795,0.16592415455977122
ingescape,5,7000,0.00001,1,2.7339658737182617,0.013714264665331159
ingescape,5,8000,0.00001,1,3.1290862560272217,0.015109277993440627
ingescape,5,9000,0.00001,1,4.039734601974487,0.0101806464460161
ingescape,5,10000,0.00001,1,4.489509344100952,0.01564507703781128
Envoi de batchs de messages sans sleep de 500 caracteres avec ingescape
ingescape,500,1000,0.00001,1,0.4873495101928711,0.004195737838745117
ingescape,500,2000,0.00001,1,0.7203197479248047,0.013527376532554626
ingescape,500,3000,0.00001,1,1.1451127529144287,0.011069955348968506
ingescape,500,4000,0.00001,1,1.607886552810669,0.013819562673568726
ingescape,500,5000,0.00001,1,2.4896490573883057,0.003785660743713379
ingescape,500,6000,0.00001,1,2.5187666416168213,0.01571036390463511
ingescape,500,7000,0.00001,1,2.031320333480835,0.1255481904915401
ingescape,500,8000,0.00001,1,3.440915107727051,0.05263289427757263
ingescape,500,9000,0.00001,1,3.9063503742218018,0.16084726076655917
ingescape,500,10000,0.00001,1,5.033100366592407,0.0045072486877441404
Envoi de batchs de messages sans sleep de 1000 caracteres avec ingescape
ingescape,1000,1000,0.00001,1,0.6157331466674805,0.11533170461654663
ingescape,1000,2000,0.00001,1,1.003044605255127,0.004437505841255188
ingescape,1000,3000,0.00001,1,1.6631619930267334,0.009954225619633992
ingescape,1000,4000,0.00001,1,2.0076355934143066,0.013399148941040039
ingescape,1000,5000,0.00001,1,2.8361899852752686,0.014827768087387085
ingescape,1000,6000,0.00001,1,2.1662657260894775,0.04275718295574188
ingescape,1000,7000,0.00001,1,2.900428056716919,0.013884955133710589
ingescape,1000,8000,0.00001,1,5.127333641052246,0.04621376785635948
ingescape,1000,9000,0.00001,1,4.887814998626709,0.12264432615704006
ingescape,1000,10000,0.00001,1,5.346503973007202,0.28363049914836885
Envoi de batchs de messages sans sleep de 2000 caracteres avec ingescape
ingescape,2000,1000,0.00001,1,0.3963127136230469,0.013355196237564086
ingescape,2000,2000,0.00001,1,1.2887284755706787,0.015951047539710998
ingescape,2000,3000,0.00001,1,1.913628101348877,0.01957980998357137
ingescape,2000,4000,0.00001,1,1.904966115951538,0.024512205064296723
ingescape,2000,5000,0.00001,1,2.7171695232391357,0.01027694993019104
ingescape,2000,6000,0.00001,1,4.1605544090271,0.21356143911679587
ingescape,2000,7000,0.00001,1,3.8567161560058594,0.004567309073039464
ingescape,2000,8000,0.00001,1,4.75627064704895,0.039797575801610946
ingescape,2000,9000,0.00001,1,4.989572048187256,0.0064063235918680825
ingescape,2000,10000,0.00001,1,6.048655033111572,0.8837704684734344
Envoi de batchs de messages sans sleep de 3000 caracteres avec ingescape
ingescape,3000,1000,0.00001,1,0.5025842189788818,0.029820397615432738
ingescape,3000,2000,0.00001,1,1.4802727699279785,0.18780291795730591
ingescape,3000,3000,0.00001,1,1.8701786994934082,0.011685866673787435
ingescape,3000,4000,0.00001,1,2.3670010566711426,0.03699547064304352
ingescape,3000,5000,0.00001,1,3.5296366214752197,0.01619644250869751
ingescape,3000,6000,0.00001,1,4.776146411895752,0.10402215492725372
ingescape,3000,7000,0.00001,1,4.717143774032593,0.024925973176956176
ingescape,3000,8000,0.00001,1,3.8911192417144775,1.1086298528313636
ingescape,3000,9000,0.00001,1,6.435877323150635,0.015240726603402031
ingescape,3000,10000,0.00001,1,7.123459815979004,0.05952328481674194
